Source,Target,Weight_x,Weight_y,Weight
z955,z85828,0.0481,0.0484,0.0457
z955,z881,0.0298,0.0278,0.0287
z955,f1120,0.0216,0.0212,0.0196
z955,k921,0.0181,0.0163,0.0185
z955,z9114,0.0363,0.0377,0.0328
z955,i440,0.0179,0.0183,0.0218
z955,i447,0.0369,0.0393,0.0318
z955,z006,0.0295,0.0276,0.0277
z955,i25110,0.0416,0.0415,0.0431
z955,i951,0.0225,0.0231,0.022000000000000002
z955,j9811,0.0309,0.0335,0.0295
z955,m1990,0.0816,0.0668,0.0668
z955,r001,0.0423,0.0447,0.045
z955,z8249,0.0777,0.0811,0.0526
z955,r791,0.0189,0.0171,0.0189
z955,h409,0.0233,0.0267,0.0227
z955,r197,0.0204,0.0226,0.0245
z955,m545,0.0214,0.0199,0.0188
z955,m797,0.0219,0.019,0.0232
z955,z515,0.036000000000000004,0.04,0.0406
z955,i739,0.0766,0.0721,0.0668
z955,i471,0.0207,0.0227,0.0206
z955,e43,0.0216,0.0222,0.0215
z955,n170,0.025,0.0256,0.0254
z955,r0902,0.0343,0.038,0.033
z955,i214,0.0656,0.0733,0.0725
z955,i255,0.1531,0.1608,0.1606
z955,i2720,0.0639,0.0649,0.0591
z955,i472,0.0411,0.0432,0.043
z955,i5023,0.0814,0.0861,0.0848
z955,g4700,0.0235,0.0214,0.0228
z955,z882,0.0362,0.0338,0.0385
z955,z885,0.0543,0.0521,0.0522
z955,i2582,0.0199,0.0216,0.021
z955,r1310,0.0326,0.0282,0.0235
z955,g894,0.0238,0.0219,0.0217
z955,r338,0.0263,0.0257,0.025
z955,i714,0.0356,0.027000000000000003,0.0289
z955,r0602,0.0643,0.0609,0.0502
z955,i340,0.0395,0.0424,0.0396
z955,i5022,0.083,0.0898,0.0923
z955,j9611,0.0308,0.0273,0.0294
z955,k449,0.0337,0.0328,0.0342
z955,n184,0.0441,0.0418,0.0398
z955,i493,0.0253,0.0294,0.0268
z955,f17200,0.0263,0.023,0.0179
z955,i25119,0.0366,0.0319,0.0291
z955,z888,0.0601,0.0571,0.0591
z955,k7460,0.0192,0.0167,0.0189
z955,z96651,0.0193,0.0182,0.0187
z955,t82855a,0.0206,0.0222,0.0244
z955,e782,0.0551,0.0606,0.0534
z955,m810,0.0355,0.0284,0.028999999999999998
z955,i4820,0.0342,0.0619,0.0595
z955,r4182,0.0204,0.0168,0.0171
z955,r109,0.0223,0.0232,0.0223
z955,z8711,0.0226,0.0211,0.0202
z955,m109,0.0548,0.0531,0.0493
z955,z96653,0.0194,0.018000000000000002,0.0194
z955,g92,0.0175,0.0174,0.0167
z955,z87442,0.0256,0.025,0.0296
z955,z7952,0.0378,0.0367,0.0328
z955,i5042,0.0229,0.023,0.0257
z955,r4701,0.017,0.0183,0.0182
z955,z8679,0.0214,0.0209,0.0231
z955,z886,0.0221,0.0187,0.0204
z955,z96659,0.0171,0.0198,0.0204
e6601,i4892,0.0227,0.0254,0.0216
e6601,i5033,0.0567,0.0652,0.0481
e6601,z6842,0.2109,0.2041,0.2119
e6601,e1142,0.083,0.0774,0.0716
e6601,e1151,0.0488,0.0452,0.0413
e6601,g43909,0.0401,0.0365,0.0407
e6601,j440,0.0353,0.05,0.0448
e6601,j690,0.0208,0.0246,0.0237
e6601,j9621,0.0581,0.0705,0.0575
e6601,z9981,0.0843,0.0805,0.0676
e6601,e1165,0.1336,0.1357,0.1556
e6601,e785,0.1016,0.094,0.1109
e6601,i5043,0.021,0.0269,0.0188
e6601,n183,0.0884,0.0898,0.0525
e6601,n400,0.0321,0.0339,0.0333
e6601,z7984,0.1244,0.1219,0.1243
e6601,a419,0.07,0.0696,0.0681
e6601,e861,0.0164,0.0183,0.018000000000000002
e6601,n390,0.0657,0.0659,0.0697
e6601,z66,0.0348,0.0386,0.0513
e6601,z87440,0.0161,0.0173,0.0164
e6601,z880,0.0627,0.0567,0.0565
e6601,g9341,0.0407,0.0473,0.0544
e6601,i130,0.0759,0.0778,0.0696
e6601,i959,0.0415,0.0422,0.0411
e6601,j189,0.0489,0.0641,0.0595
e6601,j9601,0.076,0.0902,0.1236
e6601,r339,0.0203,0.0186,0.0174
e6601,r6520,0.0195,0.0256,0.0266
e6601,g4733,0.2789,0.2637,0.2621
e6601,i160,0.0254,0.0211,0.0233
e6601,r739,0.0247,0.0261,0.0354
e6601,z6841,0.3409,0.344,0.3411
e6601,z833,0.0571,0.047,0.0392
e6601,e1121,0.0308,0.0149,0.0133
e6601,e875,0.0579,0.0619,0.0698
e6601,i429,0.0338,0.0316,0.0253
e6601,z853,0.0193,0.0156,0.0157
e6601,r740,0.0162,0.0226,0.0213
e6601,e282,0.0191,0.0166,0.0188
e6601,i252,0.0491,0.0471,0.0442
e6601,o34211,0.0182,0.0157,0.0196
e6601,o99214,0.0669,0.0721,0.0719
e6601,z370,0.032,0.0339,0.0398
e6601,z95810,0.0242,0.023,0.0197
e6601,e8339,0.025,0.0313,0.0358
e6601,g8929,0.0917,0.0893,0.0902
e6601,g8918,0.0182,0.0153,0.0154
e6601,z6836,0.0415,0.0423,0.0429
e6601,i509,0.0609,0.0581,0.0562
e6601,m549,0.0512,0.04,0.0421
e6601,z9884,0.057999999999999996,0.0511,0.0489
e6601,d696,0.0389,0.044000000000000004,0.0486
e6601,r531,0.0325,0.0322,0.0334
e6601,z3a39,0.0214,0.0237,0.0256
e6601,e11621,0.0406,0.0342,0.0355
e6601,i132,0.0217,0.024,0.0216
e6601,n186,0.0494,0.0513,0.0533
e6601,z9119,0.0564,0.0564,0.0501
e6601,z992,0.0448,0.0462,0.0484
e6601,b9620,0.0278,0.0298,0.0301
e6601,i129,0.0751,0.07,0.0731
e6601,z8673,0.0457,0.0442,0.0416
e6601,g2581,0.0278,0.0265,0.027000000000000003
e6601,z86718,0.066,0.0596,0.0571
e6601,e1140,0.0717,0.0626,0.062
e6601,j45909,0.1026,0.0921,0.1061
e6601,z6843,0.1804,0.1853,0.1788
e6601,k5900,0.0479,0.0498,0.0481
e6601,z79891,0.0486,0.0437,0.0352
e6601,z950,0.0267,0.0278,0.0237
e6601,z981,0.0209,0.0208,0.0199
e6601,f319,0.0435,0.0423,0.0388
e6601,k660,0.0221,0.0172,0.0178
e6601,d6959,0.0141,0.0162,0.0143
e6601,g4730,0.0754,0.0648,0.0602
e6601,e7800,0.081,0.0714,0.0744
e6601,d638,0.0304,0.0326,0.0309
e6601,f1510,0.0158,0.0178,0.0183
e6601,z590,0.0151,0.0179,0.0161
e6601,k8020,0.0164,0.0151,0.0139
e6601,d509,0.0427,0.0489,0.0449
e6601,i480,0.0652,0.0667,0.0669
e6601,d72829,0.0435,0.0428,0.0473
e6601,r079,0.0287,0.0257,0.0225
e6601,i4510,0.0148,0.0157,0.0148
e6601,z86711,0.0549,0.0469,0.0459
e6601,z881,0.036000000000000004,0.0348,0.0286
e6601,f1120,0.0331,0.0345,0.0308
e6601,z9114,0.0375,0.0362,0.0366
e6601,e873,0.0177,0.0196,0.0229
e6601,i120,0.028999999999999998,0.0272,0.0304
e6601,z7951,0.0473,0.0521,0.0562
e6601,g629,0.039,0.0337,0.0286
e6601,j9811,0.0358,0.0424,0.0316
e6601,m1990,0.0862,0.0742,0.0659
e6601,r001,0.0192,0.0197,0.0286
e6601,z8249,0.0616,0.0559,0.0419
e6601,r197,0.0223,0.0253,0.0353
e6601,f1290,0.018000000000000002,0.0189,0.0133
e6601,m545,0.0278,0.0312,0.0321
e6601,m797,0.0533,0.0454,0.0473
e6601,z515,0.0211,0.0263,0.0352
e6601,b961,0.015,0.0168,0.0133
e6601,i739,0.0171,0.0149,0.016
e6601,i471,0.018000000000000002,0.0177,0.0153
e6601,z6844,0.0509,0.0452,0.0463
e6601,e8351,0.0175,0.0206,0.021
e6601,n170,0.0405,0.045,0.0493
e6601,e559,0.0276,0.0231,0.021
e6601,r0902,0.0324,0.0423,0.0434
e6601,i214,0.0195,0.0195,0.0207
e6601,i255,0.0246,0.0283,0.0239
e6601,i2720,0.0593,0.0643,0.0552
e6601,i472,0.0205,0.0244,0.0233
e6601,i5023,0.036000000000000004,0.0412,0.0376
e6601,g4700,0.0312,0.0253,0.0298
e6601,z882,0.0334,0.0322,0.0294
e6601,z885,0.0515,0.0472,0.0451
e6601,r1310,0.0216,0.0241,0.0247
e6601,g894,0.0397,0.0365,0.0328
e6601,z6837,0.0467,0.0426,0.0441
e6601,i350,0.0163,0.0173,0.0151
e6601,r0602,0.048,0.0633,0.0647
e6601,e8770,0.0345,0.0376,0.0382
e6601,z6834,0.0212,0.0246,0.0263
e6601,f418,0.0222,0.0212,0.0224
e6601,k760,0.0637,0.0562,0.0653
e6601,e870,0.0199,0.0249,0.0346
e6601,i5022,0.026000000000000002,0.0247,0.0258
e6601,j9611,0.0278,0.0288,0.0223
e6601,k449,0.0616,0.0494,0.0536
e6601,n184,0.0268,0.0267,0.0222
e6601,f17200,0.0234,0.0207,0.0179
e6601,z6838,0.0528,0.046,0.0467
e6601,r7303,0.0383,0.0353,0.0421
e6601,z888,0.057,0.0483,0.0436
e6601,f1010,0.017,0.0196,0.0217
e6601,k7460,0.027999999999999997,0.0282,0.0252
e6601,r5381,0.0227,0.0209,0.0221
e6601,z6833,0.0193,0.0177,0.0209
e6601,m48061,0.0168,0.015,0.0145
e6601,e782,0.0291,0.0297,0.0313
e6601,j9602,0.0187,0.0203,0.0207
e6601,i4820,0.0201,0.0431,0.0343
e6601,r112,0.0196,0.0171,0.0209
e6601,m069,0.0382,0.0351,0.027999999999999997
e6601,r109,0.0323,0.0252,0.0245
e6601,k7581,0.0213,0.0203,0.0188
e6601,j9622,0.0228,0.031,0.0191
e6601,z6839,0.0498,0.0525,0.0534
e6601,m109,0.0425,0.0425,0.0384
e6601,e1169,0.0235,0.024,0.0204
e6601,z96653,0.0179,0.0198,0.0167
e6601,r32,0.0204,0.0198,0.015
e6601,r6521,0.0309,0.0411,0.0548
e6601,f4310,0.0275,0.0247,0.0253
e6601,z6835,0.0396,0.0363,0.0394
e6601,z8614,0.0282,0.0251,0.0197
e6601,g92,0.0237,0.0251,0.0241
e6601,z9181,0.0175,0.0155,0.0146
e6601,t380x5a,0.0238,0.027999999999999997,0.0368
e6601,z87442,0.0221,0.0196,0.0237
e6601,z7952,0.032,0.0338,0.0232
e6601,z90710,0.0523,0.0441,0.0485
e6601,z6845,0.0199,0.0173,0.0198
e6601,j4520,0.0154,0.015,0.017
e6601,r188,0.0183,0.019,0.0183
e6601,r45851,0.0233,0.0223,0.0271
e6601,r269,0.0158,0.0154,0.0158
e6601,i878,0.027999999999999997,0.0253,0.023
e6601,r600,0.0254,0.023,0.021
e6601,z915,0.017,0.0181,0.0205
e6601,i890,0.0475,0.0452,0.0364
e6601,z886,0.0236,0.0179,0.0208
e6601,l03311,0.0187,0.0174,0.0159
e6601,z791,0.0193,0.0175,0.0141
e6601,k766,0.0164,0.0177,0.016
e6601,j45901,0.0187,0.0288,0.0186
e6601,z713,0.0258,0.0267,0.0248
f1020,m549,0.032,0.0335,0.032
f1020,f1510,0.0431,0.044000000000000004,0.0442
f1020,z590,0.0959,0.0956,0.0942
f1020,f1120,0.0458,0.0444,0.0472
f1020,z9114,0.0582,0.0476,0.0604
f1020,b182,0.0365,0.0324,0.0341
f1020,b1920,0.0304,0.0369,0.0359
f1020,f1520,0.0932,0.1005,0.1055
f1020,f17200,0.0723,0.0757,0.0756
f1020,f1210,0.0363,0.0435,0.0458
f1020,k7030,0.0719,0.0819,0.0814
f1020,f1220,0.0686,0.0755,0.0981
f1020,f39,0.0391,0.0315,0.0303
f1020,z915,0.0928,0.0967,0.0863
f1020,k7010,0.0473,0.0389,0.0493
f1020,f411,0.0381,0.0413,0.0381
f1020,z818,0.0309,0.048,0.0466
f1020,f1123,0.0338,0.0352,0.0455
f1020,z62810,0.0792,0.0738,0.0714
f1020,f331,0.0261,0.0372,0.0384
f1020,z609,0.026000000000000002,0.0263,0.0286
f1020,z91410,0.0385,0.0306,0.037000000000000005
f1020,f29,0.0259,0.0303,0.0317
f1020,z560,0.0982,0.0904,0.0861
f1020,f339,0.0412,0.038,0.0282
f1020,z653,0.0274,0.0296,0.0264
f1020,f332,0.0832,0.0776,0.0702
f1020,f333,0.0279,0.0367,0.0312
f1020,z62811,0.0509,0.0502,0.0495
i4892,i5033,0.0491,0.0546,0.0565
i4892,i5043,0.0447,0.0461,0.0452
i4892,z95810,0.0437,0.0433,0.0393
i4892,z952,0.0325,0.0339,0.0368
i4892,z85828,0.0281,0.0291,0.027999999999999997
i4892,e43,0.024,0.0255,0.0263
i4892,i5022,0.0468,0.0489,0.0477
i4892,i493,0.0324,0.0326,0.0322
i5033,z952,0.0448,0.0518,0.0451
i5033,i132,0.0515,0.0572,0.0558
i5033,e873,0.0556,0.0621,0.057
i5033,i447,0.0259,0.0258,0.0296
i5033,z885,0.0276,0.0239,0.0229
i5033,i081,0.0366,0.0389,0.0339
i5033,z888,0.03,0.0276,0.025
i5033,e782,0.0302,0.0336,0.0314
i5033,e874,0.0345,0.0361,0.0372
i5033,j9622,0.0872,0.0959,0.0932
i5033,i071,0.0344,0.0373,0.0355
i5033,i2729,0.0446,0.0421,0.0395
z6842,e1142,0.0417,0.0351,0.0424
z6842,j440,0.0274,0.0254,0.031
z6842,z9981,0.0404,0.0353,0.0372
z6842,e1165,0.0395,0.0395,0.0467
z6842,z7984,0.0342,0.0331,0.0371
z6842,n390,0.0199,0.0189,0.0206
z6842,i130,0.0323,0.0313,0.0363
z6842,j189,0.0194,0.02,0.0222
z6842,e875,0.0233,0.0246,0.026000000000000002
z6842,g8929,0.0244,0.0216,0.0277
z6842,i509,0.0268,0.0252,0.0278
z6842,z9884,0.043,0.0329,0.0362
z6842,z9119,0.03,0.0299,0.0279
z6842,i129,0.0226,0.0211,0.0212
z6842,z86718,0.0289,0.0223,0.0308
z6842,e1140,0.0396,0.0381,0.0387
z6842,g4730,0.05,0.0398,0.0459
z6842,i480,0.0193,0.0186,0.0225
z6842,z86711,0.032,0.0263,0.0358
z6842,j9811,0.0239,0.0237,0.0258
z6842,m1990,0.0279,0.0269,0.0263
z6842,m797,0.0356,0.0289,0.0375
z6842,n170,0.0286,0.0278,0.0328
z6842,r0602,0.0288,0.0287,0.0345
z6842,k760,0.0377,0.0363,0.043
z6842,k449,0.0315,0.0277,0.0268
z6842,i890,0.0429,0.0373,0.0302
z7901,e1142,0.0521,0.0487,0.0493
z7901,e1151,0.0551,0.0533,0.0528
z7901,e669,0.0867,0.0888,0.0921
z7901,g43909,0.0205,0.0172,0.0179
z7901,j440,0.0521,0.0701,0.0614
z7901,j690,0.0403,0.0416,0.0399
z7901,j9621,0.081,0.0897,0.0845
z7901,z85038,0.0203,0.0204,0.019
z7901,z9981,0.1324,0.1254,0.1076
z7901,e1165,0.0842,0.0906,0.0872
z7901,h9190,0.0411,0.0405,0.0476
z7901,i428,0.0249,0.0406,0.0405
z7901,i5043,0.0436,0.0444,0.036000000000000004
z7901,n183,0.1666,0.1733,0.0866
z7901,n400,0.1085,0.1087,0.1055
z7901,z7984,0.1242,0.1267,0.1187
z7901,a419,0.0736,0.0757,0.0766
z7901,e46,0.032,0.0247,0.0244
z7901,e861,0.0263,0.0256,0.0283
z7901,g9340,0.0214,0.026000000000000002,0.0241
z7901,k529,0.0169,0.0167,0.0167
z7901,k567,0.0127,0.0126,0.0127
z7901,n319,0.0122,0.012,0.0117
z7901,n390,0.1056,0.1072,0.113
z7901,z66,0.1516,0.1599,0.1625
z7901,z87440,0.0214,0.0213,0.0197
z7901,z880,0.0653,0.061,0.0602
z7901,g9341,0.0747,0.0832,0.0905
z7901,i130,0.1372,0.1445,0.1373
z7901,i959,0.0722,0.0739,0.0715
z7901,j189,0.0853,0.1122,0.1013
z7901,j9601,0.1142,0.1296,0.1336
z7901,r339,0.0302,0.0305,0.03
z7901,r6520,0.0198,0.0207,0.0206
z7901,g4733,0.1359,0.1369,0.1314
z7901,i160,0.019,0.0196,0.0197
z7901,z6841,0.0448,0.0473,0.0475
z7901,z833,0.0285,0.025,0.0154
z7901,e875,0.0692,0.0758,0.0751
z7901,i429,0.0709,0.0617,0.054000000000000006
z7901,i5021,0.0117,0.0142,0.012
z7901,z853,0.0396,0.0378,0.0394
z7901,i21a1,0.0198,0.0255,0.0265
z7901,r042,0.0116,0.0146,0.0132
z7901,r740,0.0127,0.016,0.0117
z7901,i252,0.1209,0.1176,0.1088
z7901,z95810,0.0809,0.0765,0.0731
z7901,e8339,0.0261,0.0263,0.0289
z7901,r319,0.013000000000000001,0.0132,0.0145
z7901,i248,0.0213,0.0234,0.0259
z7901,i420,0.0309,0.0295,0.0315
z7901,i509,0.1098,0.1007,0.0987
z7901,j918,0.016,0.0192,0.0177
z7901,r310,0.0181,0.0166,0.0183
z7901,z952,0.071,0.0717,0.068
z7901,m549,0.0395,0.0327,0.0365
z7901,z9884,0.0197,0.017,0.0199
z7901,d696,0.0606,0.0635,0.0629
z7901,r0789,0.0175,0.0155,0.0155
z7901,r531,0.0468,0.0459,0.0534
z7901,e11621,0.0223,0.0207,0.0201
z7901,i132,0.0293,0.0322,0.0309
z7901,i5030,0.0148,0.0152,0.013999999999999999
z7901,z9119,0.0438,0.0404,0.0421
z7901,b9620,0.0326,0.0321,0.0339
z7901,f0390,0.0689,0.0697,0.0773
z7901,z8673,0.1568,0.1572,0.1506
z7901,g2581,0.0291,0.0275,0.0268
z7901,z86718,0.2393,0.2278,0.2313
z7901,r509,0.0152,0.0214,0.0201
z7901,r627,0.0147,0.0168,0.0188
z7901,e1140,0.045,0.0411,0.0425
z7901,j45909,0.0559,0.0533,0.0569
z7901,n182,0.0173,0.0172,0.0176
z7901,z6843,0.0186,0.0201,0.0229
z7901,k5900,0.0673,0.0661,0.0583
z7901,z681,0.0281,0.0254,0.0301
z7901,z79891,0.0564,0.0513,0.0429
z7901,z9221,0.0361,0.036000000000000004,0.0313
z7901,z923,0.0379,0.037000000000000005,0.0358
z7901,i495,0.051,0.0518,0.0487
z7901,z950,0.1419,0.1422,0.1295
z7901,z981,0.0241,0.0221,0.0297
z7901,f319,0.0204,0.0188,0.0222
z7901,a0472,0.0177,0.0172,0.017
z7901,i313,0.0162,0.015,0.0157
z7901,d6851,0.0173,0.0153,0.0157
z7901,r410,0.0127,0.0127,0.0113
z7901,d6959,0.0132,0.0137,0.0139
z7901,g4730,0.0454,0.0367,0.0354
z7901,d6859,0.0171,0.0152,0.0195
z7901,k5730,0.0198,0.0187,0.0174
z7901,d638,0.0452,0.0448,0.0457
z7901,z590,0.0124,0.0124,0.012
z7901,r42,0.0172,0.0154,0.0152
z7901,k8020,0.013000000000000001,0.0136,0.0131
z7901,d509,0.0501,0.0492,0.0509
z7901,z953,0.0242,0.0236,0.0215
z7901,n281,0.0163,0.0139,0.0114
z7901,z8546,0.0449,0.0451,0.0424
z7901,d72829,0.0472,0.0431,0.0444
z7901,n401,0.0366,0.0329,0.0313
z7901,c61,0.0117,0.0121,0.0115
z7901,r079,0.0331,0.0295,0.0303
z7901,i4510,0.0223,0.0234,0.0236
z7901,i639,0.0185,0.0167,0.0146
z7901,z86711,0.1792,0.17,0.1707
z7901,z95828,0.0269,0.0246,0.0257
z7901,z85828,0.0464,0.0448,0.0473
z7901,z881,0.0318,0.0325,0.0329
z7901,f1120,0.0287,0.0292,0.0275
z7901,k921,0.0227,0.0228,0.0246
z7901,z9114,0.0364,0.0372,0.0361
z7901,e873,0.0173,0.0185,0.0171
z7901,i083,0.0143,0.0119,0.0113
z7901,i440,0.0126,0.0123,0.0136
z7901,i447,0.0267,0.0275,0.0257
z7901,z006,0.0311,0.0307,0.0318
z7901,i951,0.0272,0.0267,0.0255
z7901,j9811,0.0444,0.0518,0.0383
z7901,m1990,0.0963,0.0822,0.0856
z7901,r001,0.0352,0.036000000000000004,0.0404
z7901,z8249,0.0686,0.0672,0.0394
z7901,r791,0.0732,0.0737,0.0672
z7901,t45515a,0.0434,0.0418,0.0406
z7901,h409,0.0272,0.0251,0.0213
z7901,r197,0.0257,0.0252,0.0281
z7901,m545,0.022000000000000002,0.0197,0.0214
z7901,m797,0.0288,0.0238,0.0248
z7901,z515,0.0675,0.0762,0.0821
z7901,z91041,0.0123,0.0122,0.0129
z7901,b961,0.0172,0.0168,0.0192
z7901,i739,0.0545,0.0551,0.05
z7901,z8701,0.0176,0.0221,0.0159
z7901,k2970,0.0151,0.0155,0.0144
z7901,i471,0.0282,0.0277,0.0276
z7901,i5031,0.0145,0.0155,0.0126
z7901,e43,0.0386,0.0374,0.0403
z7901,e8351,0.0173,0.0163,0.0184
z7901,n170,0.0334,0.0368,0.0381
z7901,e559,0.013000000000000001,0.0123,0.0134
z7901,r0902,0.0395,0.0475,0.0481
z7901,i214,0.0234,0.0264,0.0253
z7901,i255,0.0761,0.0734,0.0686
z7901,i2720,0.1084,0.1129,0.0949
z7901,i472,0.0472,0.0464,0.0456
z7901,i5023,0.0783,0.0894,0.0842
z7901,r570,0.0153,0.0172,0.0162
z7901,r0600,0.0118,0.0129,0.0111
z7901,g4700,0.0315,0.0301,0.0313
z7901,z882,0.0392,0.037000000000000005,0.0371
z7901,z885,0.0514,0.0492,0.0489
z7901,e8352,0.0141,0.0142,0.0138
z7901,r1310,0.039,0.0409,0.0354
z7901,g894,0.0302,0.0265,0.0268
z7901,e662,0.0133,0.0153,0.0164
z7901,i081,0.02,0.0217,0.0175
z7901,r338,0.0237,0.0219,0.0209
z7901,d61818,0.0153,0.0199,0.0161
z7901,d539,0.0164,0.0157,0.0177
z7901,i714,0.0193,0.0197,0.0162
z7901,r0602,0.0667,0.0772,0.0699
z7901,z9861,0.0147,0.0178,0.0149
z7901,i340,0.049,0.0494,0.0443
z7901,f418,0.0134,0.0127,0.013000000000000001
z7901,k760,0.0172,0.0167,0.0202
z7901,e870,0.0268,0.0305,0.0323
z7901,i5022,0.0784,0.0809,0.0784
z7901,j9611,0.0339,0.0322,0.0347
z7901,k449,0.0363,0.0364,0.0373
z7901,n184,0.0396,0.0395,0.0392
z7901,i493,0.0223,0.0214,0.0229
z7901,f17200,0.0206,0.0197,0.0162
z7901,z85118,0.0139,0.0168,0.0128
z7901,r7303,0.0141,0.0142,0.0153
z7901,z888,0.0547,0.0555,0.0499
z7901,k7460,0.0233,0.0244,0.0217
z7901,r5381,0.0206,0.0206,0.0227
z7901,m48061,0.0126,0.0125,0.0114
z7901,f05,0.0157,0.0154,0.0157
z7901,r29810,0.0183,0.0182,0.0141
z7901,z96651,0.0178,0.0171,0.0192
z7901,i4819,0.03,0.057,0.0521
z7901,e782,0.0357,0.039,0.0357
z7901,m810,0.0492,0.0433,0.0427
z7901,r911,0.0156,0.0174,0.0149
z7901,j9602,0.0137,0.0138,0.0123
z7901,i4820,0.1042,0.1978,0.1778
z7901,r112,0.0177,0.0175,0.0166
z7901,i442,0.0118,0.013000000000000001,0.0119
z7901,r4182,0.0234,0.0243,0.0244
z7901,r109,0.0244,0.0218,0.0228
z7901,z8619,0.0149,0.016,0.0372
z7901,e874,0.0119,0.0137,0.0155
z7901,j9622,0.0227,0.0241,0.0221
z7901,z8711,0.0158,0.0171,0.0151
z7901,b9689,0.0127,0.0133,0.0129
z7901,c787,0.0141,0.0166,0.0152
z7901,m109,0.059000000000000004,0.0578,0.0507
z7901,t502x5a,0.0143,0.0125,0.0139
z7901,e1169,0.0123,0.0138,0.0138
z7901,z96653,0.0226,0.0213,0.021
z7901,e890,0.015,0.0124,0.0173
z7901,z8551,0.0147,0.0151,0.0141
z7901,d500,0.0145,0.013999999999999999,0.0129
z7901,r32,0.0206,0.0187,0.0173
z7901,r6521,0.0319,0.0372,0.0424
z7901,f4310,0.0138,0.013999999999999999,0.0154
z7901,z8614,0.0237,0.0203,0.019
z7901,g92,0.023,0.0237,0.0251
z7901,z85820,0.0128,0.012,0.0145
z7901,z9181,0.0348,0.0344,0.0351
z7901,t380x5a,0.0201,0.0204,0.0235
z7901,z87442,0.0211,0.0183,0.0225
z7901,z7952,0.0625,0.0617,0.055
z7901,i071,0.0149,0.0156,0.0145
z7901,d689,0.0309,0.0311,0.034
z7901,t451x5a,0.0222,0.0214,0.0224
z7901,z96641,0.0176,0.015,0.0166
z7901,i69354,0.0203,0.0226,0.0212
z7901,n136,0.0132,0.0114,0.0127
z7901,i5042,0.0209,0.0213,0.0211
z7901,z905,0.0178,0.0153,0.0166
z7901,r4701,0.0201,0.0222,0.0207
z7901,g8194,0.0114,0.0123,0.0111
z7901,z933,0.0133,0.013999999999999999,0.0147
z7901,i080,0.0124,0.0118,0.0127
z7901,j9600,0.0132,0.0139,0.0125
z7901,r188,0.0254,0.0228,0.0251
z7901,z96642,0.0125,0.0132,0.0139
z7901,i4821,0.0192,0.0413,0.0396
z7901,r45851,0.0119,0.0115,0.0127
z7901,z823,0.0162,0.017,0.012
z7901,z993,0.0165,0.0163,0.0165
z7901,i878,0.0155,0.013000000000000001,0.013000000000000001
z7901,z8679,0.0169,0.0181,0.0179
z7901,r600,0.0139,0.0132,0.0135
z7901,z96652,0.018000000000000002,0.015,0.018000000000000002
z7901,i890,0.016,0.0167,0.0153
z7901,z886,0.0173,0.0163,0.0173
z7901,f411,0.0124,0.0111,0.0139
z7901,j8410,0.0135,0.0125,0.0132
z7901,d6832,0.0134,0.0137,0.0158
z7901,z96659,0.0163,0.0187,0.0244
z7901,r7881,0.0149,0.0152,0.016
z7901,c7951,0.0165,0.0175,0.0152
d649,e1142,0.0422,0.040999999999999995,0.0392
d649,e1151,0.0367,0.035,0.0344
d649,e669,0.0866,0.0866,0.0918
d649,g43909,0.0286,0.0251,0.0271
d649,j440,0.0343,0.0463,0.0357
d649,j441,0.0419,0.0503,0.036000000000000004
d649,j690,0.0485,0.0462,0.0448
d649,j9621,0.0518,0.059000000000000004,0.0476
d649,z85038,0.013999999999999999,0.0134,0.0115
d649,z9981,0.0641,0.0619,0.0525
d649,e1165,0.0865,0.0916,0.1007
d649,h9190,0.0308,0.0299,0.0322
d649,i5043,0.0167,0.0164,0.0138
d649,n400,0.0668,0.0656,0.0656
d649,z7984,0.0833,0.0831,0.0855
d649,b965,0.0139,0.0149,0.0132
d649,e46,0.0414,0.0353,0.0367
d649,e861,0.0327,0.0342,0.0339
d649,e878,0.021,0.0201,0.0232
d649,g9340,0.0249,0.0288,0.027000000000000003
d649,k529,0.0231,0.0222,0.0247
d649,k567,0.0199,0.0182,0.0186
d649,n319,0.0167,0.0153,0.0145
d649,n390,0.1093,0.1056,0.1057
d649,z87440,0.0254,0.0213,0.0206
d649,z880,0.0505,0.0446,0.046
d649,z23,0.0427,0.0328,0.042
d649,g9341,0.073,0.0808,0.0889
d649,i130,0.0581,0.0602,0.0577
d649,i959,0.0664,0.0689,0.07
d649,j189,0.079,0.0953,0.0837
d649,j9601,0.1019,0.1141,0.1153
d649,r339,0.035,0.0373,0.0344
d649,r6520,0.0247,0.027999999999999997,0.0281
d649,g4733,0.0699,0.0696,0.066
d649,i160,0.0169,0.0181,0.0216
d649,z6841,0.0285,0.0294,0.033
d649,z833,0.0321,0.0295,0.018000000000000002
d649,e875,0.0703,0.0775,0.0831
d649,i429,0.0325,0.0303,0.0268
d649,z853,0.028999999999999998,0.0259,0.0261
d649,i21a1,0.0159,0.0191,0.0223
d649,i2699,0.0178,0.0182,0.0231
d649,r740,0.0267,0.0307,0.0201
d649,i252,0.0624,0.0597,0.054000000000000006
d649,o34211,0.0217,0.023,0.025
d649,o9902,0.1223,0.1213,0.1278
d649,o99214,0.0291,0.0264,0.0279
d649,o99344,0.0155,0.0169,0.0194
d649,z370,0.0979,0.0998,0.1029
d649,z95810,0.0212,0.0221,0.0188
d649,e119,0.0908,0.0878,0.087
d649,e8339,0.0439,0.0466,0.05
